1.22,5.6552,-44.37499623
1.23,5.6325,-44.57134577
1.24,5.6097,-44.76769531
1.25,5.5869,-44.76769531
1.26,5.5639,-45.1603944
1.27,5.5409,-45.1603944
1.28,5.5178,-45.35674394
1.29,5.4947,-45.35674394
1.3,5.4715,-45.55309348
1.31,5.4482,-45.74944302
1.32,5.4248,-45.94579256
1.33,5.4014,-45.94579256
1.34,5.378,-45.94579256
1.35,5.3545,-46.1421421
1.36,5.3309,-46.33849164
1.37,5.3073,-46.33849164
1.38,5.2836,-46.53484118
1.39,5.2599,-46.53484118
1.4,5.2361,-46.73119072
1.41,5.2123,-46.73119072
1.42,5.1885,-46.73119072
1.43,5.1646,-46.92754026
1.44,5.1407,-46.92754026
1.45,5.1168,-46.92754026
1.46,5.0928,-47.1238898
1.47,5.0688,-47.1238898
1.48,5.0448,-47.1238898
1.49,5.0207,-47.32023934
1.5,4.9967,-47.1238898
1.51,4.9726,-47.32023934
1.52,4.9485,-47.32023934
1.53,4.9244,-47.32023934
1.54,4.9003,-47.32023934
1.55,4.8762,-47.32023934
1.56,4.8521,-47.32023934
1.57,4.8279,-47.51658889
1.58,4.8038,-47.32023934
1.59,4.7797,-47.32023934
1.6,4.7555,-47.51658889
1.61,4.7314,-47.32023934
1.62,4.7073,-47.32023934
1.63,4.6832,-47.32023934
1.64,4.6591,-47.32023934
1.65,4.6351,-47.1238898
1.66,4.611,-47.32023934
1.67,4.587,-47.1238898
1.68,4.563,-47.1238898
1.69,4.539,-47.1238898
1.7,4.5151,-46.92754026
1.71,4.4912,-46.92754026
1.72,4.4673,-46.92754026
1.73,4.4435,-46.73119072
1.74,4.4197,-46.73119072
1.75,4.3959,-46.73119072
1.76,4.3722,-46.53484118
1.77,4.3485,-46.53484118
1.78,4.3249,-46.33849164
1.79,4.3013,-46.33849164
1.8,4.2778,-46.1421421
1.81,4.2543,-46.1421421
1.82,4.2309,-45.94579256
1.83,4.2075,-45.94579256
1.84,4.1842,-45.74944302
1.85,4.161,-45.55309348
1.86,4.1378,-45.55309348
1.87,4.1147,-45.35674394
1.88,4.0917,-45.1603944
1.89,4.0688,-44.96404485
1.9,4.0459,-44.96404485
1.91,4.0231,-44.76769531
1.92,4.0004,-44.57134577
1.93,3.9778,-44.37499623
1.94,3.9552,-44.37499623
1.95,3.9328,-43.98229715
1.96,3.9104,-43.98229715
1.97,3.8881,-43.78594761
1.98,3.8659,-43.58959807
1.99,3.8438,-43.39324853
2,3.8218,-43.19689899
2.01,3.7999,-43.00054945
2.02,3.7782,-42.60785036
2.03,3.7565,-42.60785036
2.04,3.7349,-42.41150082
2.05,3.7134,-42.21515128
2.06,3.6921,-41.8224522
2.07,3.6708,-41.8224522
2.08,3.6497,-41.42975312
2.09,3.6287,-41.23340358
2.1,3.6078,-41.03705404
2.11,3.587,-40.8407045
2.12,3.5664,-40.44800541
2.13,3.5459,-40.25165587
2.14,3.5255,-40.05530633
2.15,3.5052,-39.85895679
2.16,3.4851,-39.46625771
2.17,3.4651,-39.26990817
2.18,3.4452,-39.07355863
2.19,3.4255,-38.68085955
2.2,3.4059,-38.48451001
2.21,3.3865,-38.09181092
2.22,3.3672,-37.89546138
2.23,3.3481,-37.5027623
2.24,3.3291,-37.30641276
2.25,3.3102,-37.11006322
2.26,3.2915,-36.71736414
2.27,3.273,-36.32466506
2.28,3.2546,-36.12831552
2.29,3.2363,-35.93196598
2.3,3.2183,-35.34291735
2.31,3.2004,-35.14656781
2.32,3.1826,-34.95021827
2.33,3.165,-34.55751919
2.34,3.1476,-34.16482011
2.35,3.1304,-33.77212103
2.36,3.1133,-33.57577149
2.37,3.0964,-33.1830724
2.38,3.0796,-32.98672286
2.39,3.0631,-32.39767424
2.4,3.0467,-32.2013247
2.41,3.0305,-31.80862562
2.42,3.0144,-31.61227608
2.43,2.9986,-31.02322745
2.44,2.9829,-30.82687791
2.45,2.9674,-30.43417883
2.46,2.9521,-30.04147975
2.47,2.937,-29.64878067
2.48,2.9221,-29.25608159
2.49,2.9074,-28.8633825
2.5,2.8928,-28.66703296
2.51,2.8785,-28.07798434
2.52,2.8643,-27.8816348
2.53,2.8504,-27.29258618
2.54,2.8366,-27.09623664
2.55,2.8231,-26.50718801
2.56,2.8097,-26.31083847
2.57,2.7966,-25.72178985
2.58,2.7836,-25.52544031
2.59,2.7709,-24.93639169
2.6,2.7583,-24.74004215
2.61,2.746,-24.15099352
2.62,2.7339,-23.75829444
2.63,2.7219,-23.5619449
2.64,2.7102,-22.97289628
2.65,2.6987,-22.5801972
2.66,2.6875,-21.99114858
2.67,2.6764,-21.79479903
2.68,2.6655,-21.40209995
2.69,2.6549,-20.81305133
2.7,2.6445,-20.42035225
2.71,2.6343,-20.02765317
2.72,2.6243,-19.63495408
2.73,2.6145,-19.242255
2.74,2.605,-18.65320638
2.75,2.5957,-18.2605073
2.76,2.5866,-17.86780822
2.77,2.5777,-17.47510914
2.78,2.569,-17.08241005
2.79,2.5606,-16.49336143
2.8,2.5524,-16.10066235
2.81,2.5444,-15.70796327
2.82,2.5367,-15.11891465
2.83,2.5292,-14.72621556
2.84,2.5219,-14.33351648
2.85,2.5149,-13.74446786
2.86,2.508,-13.54811832
2.87,2.5014,-12.9590697
2.88,2.4951,-12.37002107
2.89,2.489,-11.97732199
2.9,2.4831,-11.58462291
2.91,2.4774,-11.19192383
2.92,2.472,-10.60287521
2.93,2.4668,-10.21017612
2.94,2.4619,-9.621127502
2.95,2.4572,-9.22842842
2.96,2.4527,-8.835729338
2.97,2.4484,-8.443030257
2.98,2.4444,-7.853981634
2.99,2.4407,-7.264933011
3,2.4371,-7.068583471
3.01,2.4339,-6.283185307
3.02,2.4308,-6.086835766
3.03,2.428,-5.497787144
3.04,2.4254,-5.105088062
3.05,2.4231,-4.51603944
3.06,2.421,-4.123340358
3.07,2.4192,-3.534291735
3.08,2.4176,-3.141592654
3.09,2.4162,-2.748893572
3.1,2.4151,-2.159844949
3.11,2.4142,-1.767145868
3.12,2.4136,-1.178097245
3.13,2.4132,-0.785398163
3.14,2.413,-0.392699082
3.15,2.4131,0.196349541
3.16,2.4134,0.589048623
3.17,2.414,1.178097245
3.18,2.4148,1.570796327
3.19,2.4158,1.963495408
3.2,2.4171,2.552544031
3.21,2.4186,2.945243113
3.22,2.4204,3.534291735
3.23,2.4224,3.926990817
3.24,2.4247,4.51603944
3.25,2.4272,4.908738521
3.26,2.4299,5.301437603
3.27,2.4329,5.890486225
3.28,2.4361,6.283185307
3.29,2.4395,6.675884389
3.3,2.4432,7.264933011
3.31,2.4471,7.657632093
3.32,2.4513,8.246680716
3.33,2.4557,8.639379797
3.34,2.4603,9.032078879
3.35,2.4652,9.621127502
3.36,2.4703,10.01382658
3.37,2.4757,10.60287521
3.38,2.4813,10.99557429
3.39,2.4871,11.38827337
3.4,2.4931,11.78097245
3.41,2.4994,12.37002107
3.42,2.5059,12.76272016
3.43,2.5127,13.35176878
3.44,2.5196,13.54811832
3.45,2.5268,14.13716694
3.46,2.5343,14.72621556
3.47,2.542,15.11891465
3.48,2.5499,15.51161373
3.49,2.558,15.90431281
3.5,2.5663,16.29701189
3.51,2.5749,16.88606051
3.52,2.5837,17.27875959
3.53,2.5927,17.67145868
3.54,2.602,18.2605073
3.55,2.6115,18.65320638
3.56,2.6212,19.04590546
3.57,2.6311,19.43860454
3.58,2.6412,19.83130363
3.59,2.6516,20.42035225
3.6,2.6621,20.61670179
3.61,2.6729,21.20575041
3.62,2.6839,21.59844949
3.63,2.6951,21.99114858
3.64,2.7066,22.5801972
3.65,2.7182,22.77654674
3.66,2.73,23.16924582
3.67,2.7421,23.75829444
3.68,2.7544,24.15099352
3.69,2.7669,24.54369261
3.7,2.7795,24.74004215
3.71,2.7924,25.32909077
3.72,2.8055,25.72178985
3.73,2.8188,26.11448893
3.74,2.8323,26.50718801
3.75,2.846,26.8998871
3.76,2.8599,27.29258618
3.77,2.874,27.68528526
3.78,2.8883,28.07798434
3.79,2.9027,28.27433388
3.8,2.9174,28.8633825
3.81,2.9323,29.25608159
3.82,2.9473,29.45243113
3.83,2.9625,29.84513021
3.84,2.978,30.43417883
3.85,2.9936,30.63052837
3.86,3.0094,31.02322745
3.87,3.0253,31.219577
3.88,3.0415,31.80862562
3.89,3.0578,32.00497516
3.9,3.0743,32.39767424
3.91,3.091,32.79037332
3.92,3.1079,33.1830724
3.93,3.1249,33.37942194
3.94,3.1421,33.77212103
3.95,3.1595,34.16482011
3.96,3.177,34.36116965
3.97,3.1947,34.75386873
3.98,3.2126,35.14656781
3.99,3.2306,35.34291735
4,3.2488,35.73561643
4.01,3.2671,35.93196598
4.02,3.2856,36.32466506
4.03,3.3042,36.5210146
4.04,3.323,36.91371368
4.05,3.342,37.30641276
4.06,3.3611,37.5027623
4.07,3.3803,37.69911184
4.08,3.3997,38.09181092
4.09,3.4193,38.48451001
4.1,3.4389,38.48451001
4.11,3.4588,39.07355863
4.12,3.4787,39.07355863
4.13,3.4988,39.46625771
4.14,3.519,39.66260725
4.15,3.5394,40.05530633
4.16,3.5598,40.05530633
4.17,3.5804,40.44800541
4.18,3.6012,40.8407045
4.19,3.622,40.8407045
4.2,3.643,41.23340358
4.21,3.6641,41.42975312
4.22,3.6853,41.62610266
4.23,3.7066,41.8224522
4.24,3.728,42.01880174
4.25,3.7496,42.41150082
4.26,3.7712,42.41150082
4.27,3.793,42.80419991
4.28,3.8149,43.00054945
4.29,3.8368,43.00054945
4.3,3.8589,43.39324853
4.31,3.881,43.39324853
4.32,3.9033,43.78594761
4.33,3.9256,43.78594761
4.34,3.948,43.98229715
4.35,3.9706,44.37499623
4.36,3.9932,44.37499623
4.37,4.0159,44.57134577
4.38,4.0386,44.57134577
4.39,4.0615,44.96404485
4.4,4.0844,44.96404485
4.41,4.1074,45.1603944
4.42,4.1305,45.35674394
4.43,4.1536,45.35674394
4.44,4.1768,45.55309348
4.45,4.2001,45.74944302
4.46,4.2234,45.74944302
4.47,4.2468,45.94579256
4.48,4.2703,46.1421421
4.49,4.2938,46.1421421
4.5,4.3173,46.1421421
4.51,4.341,46.53484118
4.52,4.3646,46.33849164
4.53,4.3883,46.53484118
4.54,4.4121,46.73119072
4.55,4.4359,46.73119072
4.56,4.4597,46.73119072
4.57,4.4836,46.92754026
4.58,4.5075,46.92754026
4.59,4.5314,46.92754026
4.6,4.5554,47.1238898
4.61,4.5794,47.1238898
4.62,4.6034,47.1238898
4.63,4.6274,47.1238898
4.64,4.6515,47.32023934
4.65,4.6756,47.32023934
4.66,4.6996,47.1238898
4.67,4.7237,47.32023934
4.68,4.7479,47.51658889
4.69,4.772,47.32023934
4.7,4.7961,47.32023934
4.71,4.8202,47.32023934
4.72,4.8444,47.51658889
4.73,4.8685,47.32023934
4.74,4.8926,47.32023934
4.75,4.9167,47.32023934
4.76,4.9408,47.32023934
4.77,4.9649,47.32023934
4.78,4.989,47.32023934
4.79,5.0131,47.32023934
4.8,5.0371,47.1238898
4.81,5.0612,47.32023934
4.82,5.0852,47.1238898
4.83,5.1091,46.92754026
4.84,5.1331,47.1238898
4.85,5.157,46.92754026
4.86,5.1809,46.92754026
4.87,5.2047,46.73119072
4.88,5.2286,46.92754026
4.89,5.2523,46.53484118
4.9,5.2761,46.73119072
4.91,5.2997,46.33849164
4.92,5.3234,46.53484118
4.93,5.347,46.33849164
4.94,5.3705,46.1421421
4.95,5.394,46.1421421
4.96,5.4174,45.94579256
4.97,5.4408,45.94579256
4.98,5.4641,45.74944302
4.99,5.4873,45.55309348
5,5.5105,45.55309348
5.01,5.5336,45.35674394
5.02,5.5566,45.1603944
5.03,5.5796,45.1603944
5.04,5.6025,44.96404485
5.05,5.6253,44.76769531
5.06,5.648,44.57134577
5.07,5.6706,44.37499623
5.08,5.6932,44.37499623
5.09,5.7157,44.17864669
5.1,5.7381,43.98229715
5.11,5.7604,43.78594761
5.12,5.7826,43.58959807
5.13,5.8047,43.39324853
5.14,5.8267,43.19689899
5.15,5.8486,43.00054945
5.16,5.8704,42.80419991
5.17,5.8921,42.60785036
5.18,5.9137,42.41150082
5.19,5.9352,42.21515128
5.2,5.9565,41.8224522
5.21,5.9778,41.8224522
5.22,5.9989,41.42975312
5.23,6.02,41.42975312
5.24,6.0409,41.03705404
5.25,6.0617,40.8407045
5.26,6.0823,40.44800541
5.27,6.1029,40.44800541
5.28,6.1233,40.05530633
5.29,6.1436,39.85895679
5.3,6.1637,39.46625771
5.31,6.1837,39.26990817
5.32,6.2036,39.07355863
5.33,6.2233,38.68085955
5.34,6.2429,38.48451001
5.35,6.2624,38.28816047
5.36,6.2817,37.89546138
5.37,6.3009,37.69911184
5.38,6.3199,37.30641276
5.39,6.3388,37.11006322
5.4,6.3575,36.71736414
5.41,6.3761,36.5210146
5.42,6.3945,36.12831552
5.43,6.4128,35.93196598
5.44,6.4309,35.53926689
5.45,6.4488,35.14656781
5.46,6.4666,34.95021827
5.47,6.4842,34.55751919
5.48,6.5016,34.16482011
5.49,6.5189,33.96847057
5.5,6.536,33.57577149
5.51,6.553,33.37942194
5.52,6.5697,32.79037332
5.53,6.5863,32.59402378
5.54,6.6027,32.2013247
5.55,6.619,32.00497516
5.56,6.635,31.41592654
5.57,6.6509,31.219577
5.58,6.6666,30.82687791
5.59,6.6821,30.43417883
5.6,6.6974,30.04147975
5.61,6.7126,29.84513021
5.62,6.7275,29.25608159
5.63,6.7423,29.05973205
5.64,6.7569,28.66703296
5.65,6.7712,28.07798434
5.66,6.7854,27.8816348
5.67,6.7994,27.48893572
5.68,6.8132,27.09623664
5.69,6.8268,26.70353756
5.7,6.8402,26.31083847
5.71,6.8533,25.72178985
5.72,6.8663,25.52544031
5.73,6.8791,25.13274123
5.74,6.8917,24.74004215
5.75,6.9041,24.34734307
5.76,6.9162,23.75829444
5.77,6.9282,23.5619449
5.78,6.9399,22.97289628
5.79,6.9514,22.5801972
5.8,6.9628,22.38384766
5.81,6.9739,21.79479903
5.82,6.9848,21.40209995
5.83,6.9954,20.81305133
5.84,7.0059,20.61670179
5.85,7.0161,20.02765317
5.86,7.0261,19.63495408
5.87,7.0359,19.242255
5.88,7.0455,18.84955592
5.89,7.0549,18.45685684
5.9,7.064,17.86780822
5.91,7.0729,17.47510914
5.92,7.0816,17.08241005
5.93,7.0901,16.68971097
5.94,7.0983,16.10066235
5.95,7.1063,15.70796327
5.96,7.1141,15.31526419
5.97,7.1216,14.72621556
5.98,7.1289,14.33351648
5.99,7.136,13.9408174
6,7.1429,13.54811832
6.01,7.1495,12.9590697
6.02,7.1559,12.56637061
6.03,7.1621,12.17367153
6.04,7.168,11.58462291
6.05,7.1737,11.19192383
6.06,7.1792,10.79922475
6.07,7.1844,10.21017612
6.08,7.1894,9.817477042
6.09,7.1941,9.22842842
6.1,7.1986,8.835729338
6.11,7.2029,8.443030257
6.12,7.2069,7.853981634
6.13,7.2107,7.461282552
6.14,7.2143,7.068583471
6.15,7.2176,6.479534848
6.16,7.2207,6.086835766
6.17,7.2236,5.694136685
6.18,7.2262,5.105088062
6.19,7.2285,4.51603944
6.2,7.2307,4.319689899
6.21,7.2325,3.534291735
6.22,7.2342,3.337942194
6.23,7.2356,2.748893572
6.24,7.2368,2.35619449
6.25,7.2377,1.767145868
6.26,7.2384,1.374446786
6.27,7.2388,0.785398163
